Filtered X: -3.414 | Filtered Y: 5.874 || Velocity X: -12.767 | Velocity Y: -4.328
normal X: -3.552 | normal Y: 5.870 || Velocity X: -19.222 | Velocity Y: -7.862
Filtered X: -3.787 | Filtered Y: 5.789 || Velocity X: -16.226 | Velocity Y: -4.277
normal X: -3.936 | normal Y: 5.791 || Velocity X: -19.223 | Velocity Y: -3.931
Filtered X: -4.077 | Filtered Y: 5.707 || Velocity X: -15.203 | Velocity Y: -4.158
normal X: -4.032 | normal Y: 5.713 || Velocity X: -4.806 | Velocity Y: -3.931
Filtered X: -4.523 | Filtered Y: 5.560 || Velocity X: -19.415 | Velocity Y: -6.073
normal X: -4.705 | normal Y: 5.477 || Velocity X: -33.638 | Velocity Y: -11.794
Filtered X: -4.863 | Filtered Y: 5.593 || Velocity X: -17.988 | Velocity Y: -1.491
normal X: -4.801 | normal Y: 5.791 || Velocity X: -4.807 | Velocity Y: 15.724
Filtered X: -5.206 | Filtered Y: 5.456 || Velocity X: -17.507 | Velocity Y: -4.653
normal X: -5.186 | normal Y: 5.319 || Velocity X: -19.223 | Velocity Y: -23.586
Filtered X: -5.647 | Filtered Y: 5.378 || Velocity X: -20.177 | Velocity Y: -4.200
normal X: -5.762 | normal Y: 5.398 || Velocity X: -28.833 | Velocity Y: 3.931
Filtered X: -6.135 | Filtered Y: 5.305 || Velocity X: -22.676 | Velocity Y: -3.876
normal X: -6.243 | normal Y: 5.319 || Velocity X: -24.028 | Velocity Y: -3.931
Filtered X: -6.605 | Filtered Y: 5.234 || Velocity X: -23.183 | Velocity Y: -3.709
normal X: -6.627 | normal Y: 5.241 || Velocity X: -19.222 | Velocity Y: -3.931
Filtered X: -7.002 | Filtered Y: 5.126 || Velocity X: -21.192 | Velocity Y: -4.692
normal X: -6.916 | normal Y: 5.084 || Velocity X: -14.417 | Velocity Y: -7.862
Filtered X: -7.286 | Filtered Y: 4.951 || Velocity X: -17.068 | Velocity Y: -7.088
normal X: -7.108 | normal Y: 4.848 || Velocity X: -9.612 | Velocity Y: -11.794
Filtered X: -7.568 | Filtered Y: 4.757 || Velocity X: -15.311 | Velocity Y: -8.635
normal X: -7.492 | normal Y: 4.690 || Velocity X: -19.223 | Velocity Y: -7.862
Filtered X: -7.749 | Filtered Y: 4.597 || Velocity X: -11.597 | Velocity Y: -8.282
normal X: -7.588 | normal Y: 4.612 || Velocity X: -4.805 | Velocity Y: -3.931
Filtered X: -8.020 | Filtered Y: 4.372 || Velocity X: -12.738 | Velocity Y: -10.016
normal X: -8.069 | normal Y: 4.297 || Velocity X: -24.028 | Velocity Y: -15.724
Filtered X: -8.353 | Filtered Y: 3.986 || Velocity X: -15.063 | Velocity Y: -15.533
normal X: -8.453 | normal Y: 3.747 || Velocity X: -19.223 | Velocity Y: -27.518
Filtered X: -8.566 | Filtered Y: 3.569 || Velocity X: -12.458 | Velocity Y: -18.681
normal X: -8.453 | normal Y: 3.432 || Velocity X: 0.000 | Velocity Y: -15.724
Filtered X: -8.615 | Filtered Y: 3.161 || Velocity X: -6.513 | Velocity Y: -19.681
normal X: -8.357 | normal Y: 3.118 || Velocity X: 4.807 | Velocity Y: -15.724
Filtered X: -8.364 | Filtered Y: 3.059 || Velocity X: 4.754 | Velocity Y: -11.052
normal X: -7.877 | normal Y: 3.432 || Velocity X: 24.028 | Velocity Y: 15.724
Filtered X: -8.013 | Filtered Y: 2.995 || Velocity X: 12.342 | Velocity Y: -6.398
normal X: -7.685 | normal Y: 3.197 || Velocity X: 9.611 | Velocity Y: -11.793
Filtered X: -7.562 | Filtered Y: 2.943 || Velocity X: 18.389 | Velocity Y: -4.165
normal X: -7.300 | normal Y: 3.039 || Velocity X: 19.223 | Velocity Y: -7.862
Filtered X: -7.114 | Filtered Y: 2.973 || Velocity X: 20.754 | Velocity Y: -0.809
normal X: -7.012 | normal Y: 3.118 || Velocity X: 14.417 | Velocity Y: 3.931
Filtered X: -6.625 | Filtered Y: 3.027 || Velocity X: 22.932 | Velocity Y: 1.286
normal X: -6.531 | normal Y: 3.118 || Velocity X: 24.028 | Velocity Y: 0.000
Filtered X: -6.074 | Filtered Y: 3.151 || Velocity X: 25.687 | Velocity Y: 4.169
normal X: -5.955 | normal Y: 3.275 || Velocity X: 28.833 | Velocity Y: 7.863
Filtered X: -5.480 | Filtered Y: 3.321 || Velocity X: 28.051 | Velocity Y: 6.747
normal X: -5.378 | normal Y: 3.432 || Velocity X: 28.833 | Velocity Y: 7.861
Filtered X: -4.952 | Filtered Y: 3.549 || Velocity X: 27.087 | Velocity Y: 9.505
normal X: -4.993 | normal Y: 3.668 || Velocity X: 19.223 | Velocity Y: 11.794
Filtered X: -4.455 | Filtered Y: 3.743 || Velocity X: 25.751 | Velocity Y: 9.606
normal X: -4.513 | normal Y: 3.747 || Velocity X: 24.028 | Velocity Y: 3.930
Filtered X: -3.686 | Filtered Y: 4.404 || Velocity X: 33.286 | Velocity Y: 23.497
normal X: -3.360 | normal Y: 5.005 || Velocity X: 57.666 | Velocity Y: 62.897
Filtered X: -3.042 | Filtered Y: 4.897 || Velocity X: 32.619 | Velocity Y: 24.178
normal X: -3.071 | normal Y: 4.926 || Velocity X: 14.417 | Velocity Y: -3.931
Filtered X: -2.604 | Filtered Y: 5.112 || Velocity X: 26.272 | Velocity Y: 16.243
normal X: -2.879 | normal Y: 4.769 || Velocity X: 9.610 | Velocity Y: -7.862
Filtered X: -2.472 | Filtered Y: 5.179 || Velocity X: 14.640 | Velocity Y: 8.590
normal X: -2.975 | normal Y: 4.848 || Velocity X: -4.805 | Velocity Y: 3.931
Filtered X: -2.402 | Filtered Y: 5.165 || Velocity X: 8.049 | Velocity Y: 3.083
normal X: -2.687 | normal Y: 4.926 || Velocity X: 14.417 | Velocity Y: 3.931
Filtered X: -2.352 | Filtered Y: 5.267 || Velocity X: 4.754 | Velocity Y: 4.293
normal X: -2.495 | normal Y: 5.319 || Velocity X: 9.612 | Velocity Y: 19.655
Filtered X: -2.193 | Filtered Y: 5.373 || Velocity X: 6.659 | Velocity Y: 4.878
normal X: -2.110 | normal Y: 5.398 || Velocity X: 19.222 | Velocity Y: 3.931
Filtered X: -2.124 | Filtered Y: 5.439 || Velocity X: 4.753 | Velocity Y: 3.940
normal X: -2.206 | normal Y: 5.398 || Velocity X: -4.806 | Velocity Y: 0.000
Filtered X: -2.233 | Filtered Y: 5.500 || Velocity X: -1.294 | Velocity Y: 3.411
normal X: -2.495 | normal Y: 5.477 || Velocity X: -14.417 | Velocity Y: 3.931
Filtered X: -2.362 | Filtered Y: 5.493 || Velocity X: -4.354 | Velocity Y: 1.208
normal X: -2.495 | normal Y: 5.398 || Velocity X: 0.000 | Velocity Y: -3.931
Filtered X: -2.427 | Filtered Y: 5.569 || Velocity X: -3.695 | Velocity Y: 2.719
normal X: -2.398 | normal Y: 5.634 || Velocity X: 4.805 | Velocity Y: 11.793
Filtered X: -2.498 | Filtered Y: 5.697 || Velocity X: -3.613 | Velocity Y: 4.902
normal X: -2.495 | normal Y: 5.791 || Velocity X: -4.805 | Velocity Y: 7.862
Filtered X: -2.706 | Filtered Y: 5.724 || Velocity X: -7.619 | Velocity Y: 2.815
normal X: -2.879 | normal Y: 5.634 || Velocity X: -19.223 | Velocity Y: -7.862
Filtered X: -2.867 | Filtered Y: 5.647 || Velocity X: -7.891 | Velocity Y: -1.129
normal X: -2.879 | normal Y: 5.477 || Velocity X: 0.000 | Velocity Y: -7.862
Filtered X: -3.003 | Filtered Y: 5.594 || Velocity X: -7.243 | Velocity Y: -2.030
normal X: -2.975 | normal Y: 5.555 || Velocity X: -4.805 | Velocity Y: 3.931
Filtered X: -3.114 | Filtered Y: 5.658 || Velocity X: -6.246 | Velocity Y: 1.052
normal X: -3.071 | normal Y: 5.791 || Velocity X: -4.805 | Velocity Y: 11.793
Filtered X: -3.334 | Filtered Y: 5.659 || Velocity X: -9.055 | Velocity Y: 0.469
normal X: -3.456 | normal Y: 5.634 || Velocity X: -19.223 | Velocity Y: -7.862
Filtered X: -3.573 | Filtered Y: 5.584 || Velocity X: -10.777 | Velocity Y: -2.021
normal X: -3.648 | normal Y: 5.477 || Velocity X: -9.611 | Velocity Y: -7.862
Filtered X: -3.853 | Filtered Y: 5.446 || Velocity X: -12.688 | Velocity Y: -4.936
normal X: -3.936 | normal Y: 5.319 || Velocity X: -14.417 | Velocity Y: -7.862
Filtered X: -4.201 | Filtered Y: 5.300 || Velocity X: -15.459 | Velocity Y: -6.312
normal X: -4.321 | normal Y: 5.241 || Velocity X: -19.223 | Velocity Y: -3.931
Filtered X: -4.511 | Filtered Y: 5.238 || Velocity X: -15.496 | Velocity Y: -4.426
normal X: -4.513 | normal Y: 5.319 || Velocity X: -9.610 | Velocity Y: 3.931
Filtered X: -4.981 | Filtered Y: 5.120 || Velocity X: -20.227 | Velocity Y: -5.279
normal X: -5.186 | normal Y: 5.084 || Velocity X: -33.640 | Velocity Y: -11.793
Filtered X: -5.298 | Filtered Y: 4.907 || Velocity X: -17.633 | Velocity Y: -8.469
normal X: -5.186 | normal Y: 4.769 || Velocity X: 0.000 | Velocity Y: -15.724
Filtered X: -5.784 | Filtered Y: 4.786 || Velocity X: -21.579 | Velocity Y: -7.042
normal X: -5.955 | normal Y: 4.848 || Velocity X: -38.445 | Velocity Y: 3.931
Filtered X: -6.354 | Filtered Y: 4.630 || Velocity X: -25.678 | Velocity Y: -7.474
normal X: -6.531 | normal Y: 4.612 || Velocity X: -28.833 | Velocity Y: -11.793
Filtered X: -7.057 | Filtered Y: 4.332 || Velocity X: -31.294 | Velocity Y: -11.899
normal X: -7.300 | normal Y: 4.140 || Velocity X: -38.445 | Velocity Y: -23.586
Filtered X: -8.021 | Filtered Y: 3.907 || Velocity X: -41.295 | Velocity Y: -17.418
normal X: -8.453 | normal Y: 3.668 || Velocity X: -57.668 | Velocity Y: -23.586
Filtered X: -8.674 | Filtered Y: 3.400 || Velocity X: -36.191 | Velocity Y: -22.119
normal X: -8.453 | normal Y: 3.197 || Velocity X: 0.000 | Velocity Y: -23.587
Filtered X: -9.195 | Filtered Y: 3.166 || Velocity X: -30.167 | Velocity Y: -15.955
normal X: -8.934 | normal Y: 3.432 || Velocity X: -24.028 | Velocity Y: 11.793
Filtered X: -9.293 | Filtered Y: 3.310 || Velocity X: -15.210 | Velocity Y: -2.229
normal X: -8.646 | normal Y: 3.904 || Velocity X: 14.417 | Velocity Y: 23.587
Filtered X: -9.981 | Filtered Y: 3.201 || Velocity X: -26.565 | Velocity Y: -4.147
normal X: -10.472 | normal Y: 3.118 || Velocity X: -91.306 | Velocity Y: -39.311
Filtered X: -10.494 | Filtered Y: 3.049 || Velocity X: -26.045 | Velocity Y: -6.188
normal X: -10.472 | normal Y: 2.961 || Velocity X: 0.000 | Velocity Y: -7.862
Filtered X: -10.903 | Filtered Y: 2.803 || Velocity X: -22.735 | Velocity Y: -9.810
normal X: -10.760 | normal Y: 2.646 || Velocity X: -14.417 | Velocity Y: -15.724
Filtered X: -11.180 | Filtered Y: 2.659 || Velocity X: -17.469 | Velocity Y: -8.277
normal X: -10.952 | normal Y: 2.725 || Velocity X: -9.612 | Velocity Y: 3.931
Filtered X: -10.982 | Filtered Y: 2.905 || Velocity X: -1.244 | Velocity Y: 3.917
normal X: -10.280 | normal Y: 3.432 || Velocity X: 33.640 | Velocity Y: 35.379
Filtered X: -9.592 | Filtered Y: 4.490 || Velocity X: 40.626 | Velocity Y: 48.527
normal X: -7.781 | normal Y: 6.420 || Velocity X: 124.946 | Velocity Y: 149.380
Filtered X: -8.468 | Filtered Y: 5.330 || Velocity X: 49.851 | Velocity Y: 44.654
normal X: -8.069 | normal Y: 5.162 || Velocity X: -14.417 | Velocity Y: -62.897
Filtered X: -7.523 | Filtered Y: 6.654 || Velocity X: 48.328 | Velocity Y: 57.419
normal X: -7.588 | normal Y: 7.206 || Velocity X: 24.028 | Velocity Y: 102.208
Filtered X: -6.250 | Filtered Y: 7.403 || Velocity X: 57.382 | Velocity Y: 45.600
normal X: -5.858 | normal Y: 6.892 || Velocity X: 86.501 | Velocity Y: -15.726
Filtered X: -4.254 | Filtered Y: 8.277 || Velocity X: 82.501 | Velocity Y: 44.474
normal X: -3.167 | normal Y: 8.228 || Velocity X: 134.557 | Velocity Y: 66.829
Filtered X: -3.652 | Filtered Y: 8.031 || Velocity X: 51.488 | Velocity Y: 10.865
normal X: -4.993 | normal Y: 6.577 || Velocity X: -91.306 | Velocity Y: -82.552
Filtered X: -3.619 | Filtered Y: 7.585 || Velocity X: 21.952 | Velocity Y: -8.788
normal X: -4.897 | normal Y: 6.735 || Velocity X: 4.804 | Velocity Y: 7.862
Filtered X: -3.427 | Filtered Y: 7.148 || Velocity X: 14.637 | Velocity Y: -16.523
normal X: -3.744 | normal Y: 6.813 || Velocity X: 57.668 | Velocity Y: 3.932
Filtered X: -3.275 | Filtered Y: 6.436 || Velocity X: 10.472 | Velocity Y: -27.803
normal X: -3.456 | normal Y: 5.948 || Velocity X: 14.417 | Velocity Y: -43.242
Filtered X: -3.153 | Filtered Y: 5.807 || Velocity X: 7.909 | Velocity Y: -29.982
normal X: -3.263 | normal Y: 5.713 || Velocity X: 9.611 | Velocity Y: -11.793
Filtered X: -2.944 | Filtered Y: 5.153 || Velocity X: 9.407 | Velocity Y: -31.586
normal X: -2.879 | normal Y: 5.084 || Velocity X: 19.222 | Velocity Y: -31.448
Filtered X: -2.473 | Filtered Y: 4.699 || Velocity X: 17.786 | Velocity Y: -26.328
normal X: -2.110 | normal Y: 4.926 || Velocity X: 38.446 | Velocity Y: -7.862
Filtered X: -2.577 | Filtered Y: 3.710 || Velocity X: 4.152 | Velocity Y: -40.012
normal X: -3.167 | normal Y: 3.118 || Velocity X: -52.862 | Velocity Y: -90.414
Filtered X: -3.084 | Filtered Y: 2.725 || Velocity X: -13.315 | Velocity Y: -45.473
normal X: -3.840 | normal Y: 2.489 || Velocity X: -33.639 | Velocity Y: -31.448
Filtered X: -3.818 | Filtered Y: 1.973 || Velocity X: -27.153 | Velocity Y: -40.818
normal X: -4.417 | normal Y: 2.175 || Velocity X: -28.834 | Velocity Y: -15.724
Filtered X: -4.512 | Filtered Y: 1.603 || Velocity X: -31.618 | Velocity Y: -27.607
normal X: -4.705 | normal Y: 2.175 || Velocity X: -14.416 | Velocity Y: 0.000
Filtered X: -5.205 | Filtered Y: 1.509 || Velocity X: -33.403 | Velocity Y: -14.042
normal X: -5.282 | normal Y: 2.096 || Velocity X: -28.835 | Velocity Y: -3.931
Filtered X: -5.909 | Filtered Y: 1.609 || Velocity X: -34.466 | Velocity Y: -2.779
normal X: -5.955 | normal Y: 2.096 || Velocity X: -33.639 | Velocity Y: 0.000
Filtered X: -6.611 | Filtered Y: 1.791 || Velocity X: -34.849 | Velocity Y: 4.268
normal X: -6.627 | normal Y: 2.096 || Velocity X: -33.639 | Velocity Y: 0.000
Filtered X: -7.431 | Filtered Y: 2.145 || Velocity X: -38.492 | Velocity Y: 12.220
normal X: -7.588 | normal Y: 2.489 || Velocity X: -48.056 | Velocity Y: 19.655
Filtered X: -8.438 | Filtered Y: 2.536 || Velocity X: -45.516 | Velocity Y: 16.574
normal X: -8.742 | normal Y: 2.725 || Velocity X: -57.668 | Velocity Y: 11.793
Filtered X: -8.450 | Filtered Y: 4.150 || Velocity X: -18.932 | Velocity Y: 54.516
normal X: -7.300 | normal Y: 5.791 || Velocity X: 72.084 | Velocity Y: 153.310
Filtered X: -9.423 | Filtered Y: 5.137 || Velocity X: -36.513 | Velocity Y: 51.467
normal X: -10.183 | normal Y: 5.005 || Velocity X: -144.168 | Velocity Y: -39.310
Filtered X: -10.293 | Filtered Y: 6.174 || Velocity X: -40.651 | Velocity Y: 51.701
normal X: -10.472 | normal Y: 6.184 || Velocity X: -14.417 | Velocity Y: 58.965
Filtered X: -11.081 | Filtered Y: 6.932 || Velocity X: -39.907 | Velocity Y: 43.513
normal X: -11.048 | normal Y: 6.577 || Velocity X: -28.834 | Velocity Y: 19.655
Filtered X: -11.599 | Filtered Y: 7.575 || Velocity X: -31.624 | Velocity Y: 36.804
normal X: -11.241 | normal Y: 7.285 || Velocity X: -9.611 | Velocity Y: 35.380
Filtered X: -12.050 | Filtered Y: 8.240 || Velocity X: -26.248 | Velocity Y: 34.707
normal X: -11.817 | normal Y: 8.150 || Velocity X: -28.834 | Velocity Y: 43.241
Filtered X: -12.327 | Filtered Y: 8.694 || Velocity X: -18.911 | Velocity Y: 27.581
normal X: -12.010 | normal Y: 8.386 || Velocity X: -9.612 | Velocity Y: 11.793
Filtered X: -12.442 | Filtered Y: 8.834 || Velocity X: -11.128 | Velocity Y: 15.399
normal X: -12.106 | normal Y: 8.307 || Velocity X: -4.805 | Velocity Y: -3.931
Filtered X: -12.546 | Filtered Y: 8.673 || Velocity X: -7.611 | Velocity Y: 1.499
normal X: -12.394 | normal Y: 8.071 || Velocity X: -14.416 | Velocity Y: -11.793
Filtered X: -12.101 | Filtered Y: 8.426 || Velocity X: 10.062 | Velocity Y: -6.697
normal X: -11.337 | normal Y: 8.071 || Velocity X: 52.861 | Velocity Y: 0.000
Filtered X: -11.569 | Filtered Y: 8.057 || Velocity X: 19.870 | Velocity Y: -13.643
normal X: -11.145 | normal Y: 7.757 || Velocity X: 9.612 | Velocity Y: -15.724
Filtered X: -10.991 | Filtered Y: 7.393 || Velocity X: 25.210 | Velocity Y: -25.227
normal X: -10.760 | normal Y: 6.892 || Velocity X: 19.223 | Velocity Y: -43.242
Filtered X: -10.396 | Filtered Y: 6.649 || Velocity X: 27.902 | Velocity Y: -32.327
normal X: -10.280 | normal Y: 6.341 || Velocity X: 24.028 | Velocity Y: -27.517
Filtered X: -9.737 | Filtered Y: 5.979 || Velocity X: 30.903 | Velocity Y: -33.025
normal X: -9.607 | normal Y: 5.948 || Velocity X: 33.639 | Velocity Y: -19.655
Filtered X: -9.038 | Filtered Y: 5.319 || Velocity X: 33.299 | Velocity Y: -33.007
normal X: -8.934 | normal Y: 5.319 || Velocity X: 33.639 | Velocity Y: -31.448
Filtered X: -8.028 | Filtered Y: 4.672 || Velocity X: 43.465 | Velocity Y: -32.593
normal X: -7.588 | normal Y: 4.690 || Velocity X: 67.279 | Velocity Y: -31.448
Filtered X: -7.094 | Filtered Y: 3.970 || Velocity X: 45.376 | Velocity Y: -34.104
normal X: -7.012 | normal Y: 3.904 || Velocity X: 28.833 | Velocity Y: -39.310
Filtered X: -6.380 | Filtered Y: 3.248 || Velocity X: 39.660 | Velocity Y: -35.283
normal X: -6.627 | normal Y: 3.197 || Velocity X: 19.223 | Velocity Y: -35.380
Filtered X: -5.790 | Filtered Y: 2.588 || Velocity X: 33.639 | Velocity Y: -33.930
normal X: -6.051 | normal Y: 2.646 || Velocity X: 28.834 | Velocity Y: -27.517
Filtered X: -5.063 | Filtered Y: 2.232 || Velocity X: 35.248 | Velocity Y: -24.362
normal X: -4.993 | normal Y: 2.646 || Velocity X: 52.862 | Velocity Y: 0.000
Filtered X: -4.300 | Filtered Y: 2.106 || Velocity X: 36.982 | Velocity Y: -13.685
normal X: -4.225 | normal Y: 2.568 || Velocity X: 38.445 | Velocity Y: -3.931
Filtered X: -3.641 | Filtered Y: 2.086 || Velocity X: 34.592 | Velocity Y: -6.177
normal X: -3.744 | normal Y: 2.410 || Velocity X: 24.028 | Velocity Y: -7.862
Filtered X: -3.045 | Filtered Y: 2.090 || Velocity X: 31.755 | Velocity Y: -2.398
normal X: -3.167 | normal Y: 2.253 || Velocity X: 28.833 | Velocity Y: -7.862
Filtered X: -2.362 | Filtered Y: 2.238 || Velocity X: 33.146 | Velocity Y: 3.408
normal X: -2.302 | normal Y: 2.489 || Velocity X: 43.250 | Velocity Y: 11.793
Filtered X: -1.880 | Filtered Y: 2.455 || Velocity X: 27.818 | Velocity Y: 7.825
normal X: -2.110 | normal Y: 2.646 || Velocity X: 9.612 | Velocity Y: 7.862
Filtered X: -1.584 | Filtered Y: 2.799 || Velocity X: 20.099 | Velocity Y: 13.376
normal X: -1.918 | normal Y: 3.039 || Velocity X: 9.611 | Velocity Y: 19.655
Filtered X: -1.420 | Filtered Y: 3.124 || Velocity X: 13.042 | Velocity Y: 15.063
normal X: -1.726 | normal Y: 3.197 || Velocity X: 9.612 | Velocity Y: 7.862
Filtered X: -1.366 | Filtered Y: 3.532 || Velocity X: 6.941 | Velocity Y: 18.222
normal X: -1.630 | normal Y: 3.668 || Velocity X: 4.807 | Velocity Y: 23.587
Filtered X: -1.403 | Filtered Y: 3.934 || Velocity X: 1.712 | Velocity Y: 19.348
normal X: -1.630 | normal Y: 3.983 || Velocity X: 0.000 | Velocity Y: 15.723
Filtered X: -1.483 | Filtered Y: 4.069 || Velocity X: -1.668 | Velocity Y: 11.896
normal X: -1.630 | normal Y: 3.747 || Velocity X: 0.000 | Velocity Y: -11.793
Filtered X: -1.229 | Filtered Y: 3.751 || Velocity X: 6.847 | Velocity Y: -4.561
normal X: -0.861 | normal Y: 3.039 || Velocity X: 38.445 | Velocity Y: -35.379
Filtered X: -0.274 | Filtered Y: 3.112 || Velocity X: 31.059 | Velocity Y: -20.783
normal X: 0.773 | normal Y: 2.410 || Velocity X: 81.695 | Velocity Y: -31.448
Filtered X: 1.419 | Filtered Y: 1.916 || Velocity X: 62.791 | Velocity Y: -43.887
normal X: 2.792 | normal Y: 0.917 || Velocity X: 100.916 | Velocity Y: -74.689
Filtered X: 4.243 | Filtered Y: 0.261 || Velocity X: 109.221 | Velocity Y: -66.899
normal X: 6.252 | normal Y: -0.734 || Velocity X: 173.002 | Velocity Y: -82.552
Filtered X: 7.783 | Filtered Y: -2.030 || Velocity X: 149.358 | Velocity Y: -95.111
normal X: 9.519 | normal Y: -3.250 || Velocity X: 163.390 | Velocity Y: -125.793
Filtered X: 11.992 | Filtered Y: -5.460 || Velocity X: 185.521 | Velocity Y: -140.350
normal X: 13.556 | normal Y: -7.417 || Velocity X: 201.835 | Velocity Y: -208.345
Filtered X: 17.332 | Filtered Y: -9.066 || Velocity X: 233.768 | Velocity Y: -164.017
normal X: 19.419 | normal Y: -10.090 || Velocity X: 293.141 | Velocity Y: -133.654
Filtered X: 22.136 | Filtered Y: -12.908 || Velocity X: 237.602 | Velocity Y: -180.652
normal X: 22.302 | normal Y: -13.628 || Velocity X: 144.167 | Velocity Y: -176.896
Filtered X: 26.268 | Filtered Y: -17.114 || Velocity X: 219.243 | Velocity Y: -198.203
normal X: 25.474 | normal Y: -17.874 || Velocity X: 158.585 | Velocity Y: -212.276
Filtered X: 30.237 | Filtered Y: -20.880 || Velocity X: 206.909 | Velocity Y: -192.324
normal X: 29.703 | normal Y: -20.625 || Velocity X: 211.447 | Velocity Y: -137.586
Filtered X: 33.464 | Filtered Y: -23.893 || Velocity X: 179.952 | Velocity Y: -167.669
normal X: 32.298 | normal Y: -22.827 || Velocity X: 129.751 | Velocity Y: -110.069
Filtered X: 35.985 | Filtered Y: -26.481 || Velocity X: 148.039 | Velocity Y: -144.993
normal X: 34.605 | normal Y: -25.500 || Velocity X: 115.334 | Velocity Y: -133.655
Filtered X: 37.801 | Filtered Y: -28.369 || Velocity X: 114.142 | Velocity Y: -115.029
normal X: 36.335 | normal Y: -27.072 || Velocity X: 86.501 | Velocity Y: -78.621
Filtered X: 39.283 | Filtered Y: -29.471 || Velocity X: 90.425 | Velocity Y: -79.565
normal X: 38.257 | normal Y: -27.937 || Velocity X: 96.111 | Velocity Y: -43.241
Filtered X: 40.439 | Filtered Y: -30.072 || Velocity X: 71.097 | Velocity Y: -50.220
normal X: 39.602 | normal Y: -28.802 || Velocity X: 67.279 | Velocity Y: -43.242
Filtered X: 41.545 | Filtered Y: -30.148 || Velocity X: 61.747 | Velocity Y: -22.744
normal X: 41.140 | normal Y: -28.959 || Velocity X: 76.890 | Velocity Y: -7.861
Filtered X: 43.620 | Filtered Y: -29.779 || Velocity X: 86.624 | Velocity Y: 1.652
normal X: 44.696 | normal Y: -28.723 || Velocity X: 177.806 | Velocity Y: 11.793
Filtered X: 44.854 | Filtered Y: -29.539 || Velocity X: 71.870 | Velocity Y: 7.780
normal X: 44.216 | normal Y: -29.274 || Velocity X: -24.028 | Velocity Y: -27.518
Filtered X: 45.297 | Filtered Y: -29.439 || Velocity X: 42.432 | Velocity Y: 6.140
normal X: 44.024 | normal Y: -29.510 || Velocity X: -9.611 | Velocity Y: -11.793
Filtered X: 45.342 | Filtered Y: -29.159 || Velocity X: 18.628 | Velocity Y: 10.769
normal X: 44.312 | normal Y: -28.959 || Velocity X: 14.417 | Velocity Y: 27.518
Filtered X: 45.057 | Filtered Y: -28.399 || Velocity X: -0.824 | Velocity Y: 26.900
normal X: 44.216 | normal Y: -27.701 || Velocity X: -4.806 | Velocity Y: 62.896
Filtered X: 44.595 | Filtered Y: -27.240 || Velocity X: -14.029 | Velocity Y: 45.304
normal X: 44.024 | normal Y: -26.443 || Velocity X: -9.611 | Velocity Y: 62.896
Filtered X: 43.766 | Filtered Y: -26.071 || Velocity X: -30.278 | Velocity Y: 53.063
normal X: 43.062 | normal Y: -25.736 || Velocity X: -48.055 | Velocity Y: 35.379
Filtered X: 42.822 | Filtered Y: -24.535 || Velocity X: -40.276 | Velocity Y: 67.116
normal X: 42.390 | normal Y: -23.927 || Velocity X: -33.640 | Velocity Y: 90.414
Filtered X: 41.548 | Filtered Y: -22.757 || Velocity X: -54.148 | Velocity Y: 80.036
normal X: 40.948 | normal Y: -22.198 || Velocity X: -72.083 | Velocity Y: 86.483
Filtered X: 40.129 | Filtered Y: -20.096 || Velocity X: -64.099 | Velocity Y: 111.416
normal X: 39.699 | normal Y: -18.738 || Velocity X: -62.473 | Velocity Y: 172.965
Filtered X: 37.493 | Filtered Y: -16.698 || Velocity X: -104.196 | Velocity Y: 146.037
normal X: 35.758 | normal Y: -15.201 || Velocity X: -197.029 | Velocity Y: 176.896
Filtered X: 34.509 | Filtered Y: -13.195 || Velocity X: -130.853 | Velocity Y: 163.285
normal X: 33.355 | normal Y: -12.449 || Velocity X: -120.141 | Velocity Y: 137.586
Filtered X: 31.311 | Filtered Y: -9.931 || Velocity X: -148.032 | Velocity Y: 163.239
normal X: 30.568 | normal Y: -9.933 || Velocity X: -139.362 | Velocity Y: 125.793
Filtered X: 27.890 | Filtered Y: -6.375 || Velocity X: -161.667 | Velocity Y: 171.861
normal X: 27.300 | normal Y: -6.002 || Velocity X: -163.390 | Velocity Y: 196.552
Filtered X: 24.046 | Filtered Y: -3.592 || Velocity X: -179.751 | Velocity Y: 152.498
normal X: 23.263 | normal Y: -4.430 || Velocity X: -201.835 | Velocity Y: 78.620
Filtered X: 20.504 | Filtered Y: -1.419 || Velocity X: -178.175 | Velocity Y: 126.528
normal X: 20.572 | normal Y: -2.543 || Velocity X: -134.557 | Velocity Y: 94.345
Filtered X: 17.227 | Filtered Y: -0.835 || Velocity X: -169.709 | Velocity Y: 68.892
normal X: 17.593 | normal Y: -3.329 || Velocity X: -148.972 | Velocity Y: -39.310
Filtered X: 14.554 | Filtered Y: -0.362 || Velocity X: -148.344 | Velocity Y: 42.112
normal X: 15.478 | normal Y: -1.521 || Velocity X: -105.724 | Velocity Y: 90.414
Filtered X: 12.450 | Filtered Y: -0.431 || Velocity X: -122.787 | Velocity Y: 15.120
normal X: 13.556 | normal Y: -1.599 || Velocity X: -96.111 | Velocity Y: -3.931
Filtered X: 10.208 | Filtered Y: -1.222 || Velocity X: -116.480 | Velocity Y: -17.230
normal X: 10.481 | normal Y: -2.621 || Velocity X: -153.780 | Velocity Y: -51.103
Filtered X: 7.376 | Filtered Y: -2.373 || Velocity X: -131.353 | Velocity Y: -41.129
